location,yr,week,start_date,end_date,ew,weekly_hosps
19,2022,51,2022-12-18,2022-12-24,202251,331.0
19,2022,52,2022-12-25,2022-12-31,202252,289.0
19,2023,1,2023-01-01,2023-01-07,202301,196.0
19,2023,2,2023-01-08,2023-01-14,202302,88.0
19,2023,3,2023-01-15,2023-01-21,202303,28.0
20,2020,39,2020-09-20,2020-09-26,202039,0.0
20,2020,40,2020-09-27,2020-10-03,202040,0.0
20,2020,41,2020-10-04,2020-10-10,202041,0.0
20,2020,42,2020-10-11,2020-10-17,202042,0.0
20,2020,43,2020-10-18,2020-10-24,202043,6.0
20,2020,44,2020-10-25,2020-10-31,202044,8.0
20,2020,45,2020-11-01,2020-11-07,202045,3.0
20,2020,46,2020-11-08,2020-11-14,202046,3.0
20,2020,47,2020-11-15,2020-11-21,202047,4.0
20,2020,48,2020-11-22,2020-11-28,202048,5.0
20,2020,49,2020-11-29,2020-12-05,202049,6.0
20,2020,50,2020-12-06,2020-12-12,202050,5.0
20,2020,51,2020-12-13,2020-12-19,202051,25.0
20,2020,52,2020-12-20,2020-12-26,202052,2.0
20,2020,53,2020-12-27,2021-01-02,202053,16.0
20,2021,1,2021-01-03,2021-01-09,202101,9.0
20,2021,2,2021-01-10,2021-01-16,202102,7.0
20,2021,3,2021-01-17,2021-01-23,202103,2.0
20,2021,4,2021-01-24,2021-01-30,202104,16.0
20,2021,5,2021-01-31,2021-02-06,202105,1.0
20,2021,6,2021-02-07,2021-02-13,202106,3.0
20,2021,7,2021-02-14,2021-02-20,202107,5.0
20,2021,8,2021-02-21,2021-02-27,202108,10.0
20,2021,9,2021-02-28,2021-03-06,202109,5.0
20,2021,10,2021-03-07,2021-03-13,202110,21.0
20,2021,11,2021-03-14,2021-03-20,202111,0.0
20,2021,12,2021-03-21,2021-03-27,202112,2.0
20,2021,13,2021-03-28,2021-04-03,202113,6.0
20,2021,14,2021-04-04,2021-04-10,202114,7.0
20,2021,15,2021-04-11,2021-04-17,202115,7.0
20,2021,16,2021-04-18,2021-04-24,202116,9.0
20,2021,17,2021-04-25,2021-05-01,202117,5.0
20,2021,18,2021-05-02,2021-05-08,202118,9.0
20,2021,19,2021-05-09,2021-05-15,202119,0.0
20,2021,20,2021-05-16,2021-05-22,202120,7.0
20,2021,21,2021-05-23,2021-05-29,202121,0.0
20,2021,22,2021-05-30,2021-06-05,202122,0.0
20,2021,23,2021-06-06,2021-06-12,202123,0.0
20,2021,24,2021-06-13,2021-06-19,202124,0.0
20,2021,25,2021-06-20,2021-06-26,202125,4.0
20,2021,26,2021-06-27,2021-07-03,202126,1.0
20,2021,27,2021-07-04,2021-07-10,202127,0.0
20,2021,28,2021-07-11,2021-07-17,202128,9.0
20,2021,29,2021-07-18,2021-07-24,202129,1.0
20,2021,30,2021-07-25,2021-07-31,202130,4.0
20,2021,31,2021-08-01,2021-08-07,202131,4.0
20,2021,32,2021-08-08,2021-08-14,202132,1.0
20,2021,33,2021-08-15,2021-08-21,202133,1.0
20,2021,34,2021-08-22,2021-08-28,202134,3.0
20,2021,35,2021-08-29,2021-09-04,202135,6.0
20,2021,36,2021-09-05,2021-09-11,202136,0.0
20,2021,37,2021-09-12,2021-09-18,202137,0.0
20,2021,38,2021-09-19,2021-09-25,202138,2.0
20,2021,39,2021-09-26,2021-10-02,202139,5.0
20,2021,40,2021-10-03,2021-10-09,202140,9.0
20,2021,41,2021-10-10,2021-10-16,202141,11.0
20,2021,42,2021-10-17,2021-10-23,202142,11.0
20,2021,43,2021-10-24,2021-10-30,202143,2.0
20,2021,44,2021-10-31,2021-11-06,202144,0.0
20,2021,45,2021-11-07,2021-11-13,202145,8.0
20,2021,46,2021-11-14,2021-11-20,202146,5.0
20,2021,47,2021-11-21,2021-11-27,202147,5.0
20,2021,48,2021-11-28,2021-12-04,202148,4.0
20,2021,49,2021-12-05,2021-12-11,202149,8.0
20,2021,50,2021-12-12,2021-12-18,202150,16.0
20,2021,51,2021-12-19,2021-12-25,202151,22.0
20,2021,52,2021-12-26,2022-01-01,202152,33.0
20,2022,1,2022-01-02,2022-01-08,202201,47.0
20,2022,2,2022-01-09,2022-01-15,202202,34.0
20,2022,3,2022-01-16,2022-01-22,202203,18.0
20,2022,4,2022-01-23,2022-01-29,202204,7.0
20,2022,5,2022-01-30,2022-02-05,202205,11.0
20,2022,6,2022-02-06,2022-02-12,202206,20.0
20,2022,7,2022-02-13,2022-02-19,202207,25.0
20,2022,8,2022-02-20,2022-02-26,202208,38.0
20,2022,9,2022-02-27,2022-03-05,202209,32.0
20,2022,10,2022-03-06,2022-03-12,202210,45.0
20,2022,11,2022-03-13,2022-03-19,202211,32.0
20,2022,12,2022-03-20,2022-03-26,202212,44.0
20,2022,13,2022-03-27,2022-04-02,202213,28.0
20,2022,14,2022-04-03,2022-04-09,202214,34.0
20,2022,15,2022-04-10,2022-04-16,202215,21.0
20,2022,16,2022-04-17,2022-04-23,202216,30.0
20,2022,17,2022-04-24,2022-04-30,202217,20.0
20,2022,18,2022-05-01,2022-05-07,202218,15.0
20,2022,19,2022-05-08,2022-05-14,202219,10.0
20,2022,20,2022-05-15,2022-05-21,202220,8.0
20,2022,21,2022-05-22,2022-05-28,202221,2.0
20,2022,22,2022-05-29,2022-06-04,202222,3.0
20,2022,23,2022-06-05,2022-06-11,202223,3.0
20,2022,24,2022-06-12,2022-06-18,202224,2.0
20,2022,25,2022-06-19,2022-06-25,202225,3.0
20,2022,26,2022-06-26,2022-07-02,202226,4.0
20,2022,27,2022-07-03,2022-07-09,202227,3.0
20,2022,28,2022-07-10,2022-07-16,202228,2.0
20,2022,29,2022-07-17,2022-07-23,202229,3.0
20,2022,30,2022-07-24,2022-07-30,202230,5.0
20,2022,31,2022-07-31,2022-08-06,202231,2.0
20,2022,32,2022-08-07,2022-08-13,202232,2.0
20,2022,33,2022-08-14,2022-08-20,202233,3.0
20,2022,34,2022-08-21,2022-08-27,202234,1.0
20,2022,35,2022-08-28,2022-09-03,202235,3.0
20,2022,36,2022-09-04,2022-09-10,202236,0.0
20,2022,37,2022-09-11,2022-09-17,202237,0.0
20,2022,38,2022-09-18,2022-09-24,202238,1.0
20,2022,39,2022-09-25,2022-10-01,202239,5.0
20,2022,40,2022-10-02,2022-10-08,202240,5.0
20,2022,41,2022-10-09,2022-10-15,202241,7.0
20,2022,42,2022-10-16,2022-10-22,202242,16.0
20,2022,43,2022-10-23,2022-10-29,202243,20.0
20,2022,44,2022-10-30,2022-11-05,202244,37.0
20,2022,45,2022-11-06,2022-11-12,202245,49.0
20,2022,46,2022-11-13,2022-11-19,202246,68.0
20,2022,47,2022-11-20,2022-11-26,202247,187.0
20,2022,48,2022-11-27,2022-12-03,202248,303.0
20,2022,49,2022-12-04,2022-12-10,202249,253.0
20,2022,50,2022-12-11,2022-12-17,202250,222.0
20,2022,51,2022-12-18,2022-12-24,202251,176.0
20,2022,52,2022-12-25,2022-12-31,202252,171.0
20,2023,1,2023-01-01,2023-01-07,202301,119.0
20,2023,2,2023-01-08,2023-01-14,202302,43.0
20,2023,3,2023-01-15,2023-01-21,202303,20.0
21,2020,43,2020-10-18,2020-10-24,202043,11.0
21,2020,44,2020-10-25,2020-10-31,202044,7.0
21,2020,45,2020-11-01,2020-11-07,202045,14.0
21,2020,46,2020-11-08,2020-11-14,202046,10.0
21,2020,47,2020-11-15,2020-11-21,202047,9.0
21,2020,48,2020-11-22,2020-11-28,202048,18.0
21,2020,49,2020-11-29,2020-12-05,202049,17.0
21,2020,50,2020-12-06,2020-12-12,202050,16.0
21,2020,51,2020-12-13,2020-12-19,202051,41.0
21,2020,52,2020-12-20,2020-12-26,202052,23.0
21,2020,53,2020-12-27,2021-01-02,202053,9.0
21,2021,1,2021-01-03,2021-01-09,202101,7.0
21,2021,2,2021-01-10,2021-01-16,202102,7.0
21,2021,3,2021-01-17,2021-01-23,202103,9.0
21,2021,4,2021-01-24,2021-01-30,202104,21.0
21,2021,5,2021-01-31,2021-02-06,202105,6.0
21,2021,6,2021-02-07,2021-02-13,202106,7.0
21,2021,7,2021-02-14,2021-02-20,202107,5.0
21,2021,8,2021-02-21,2021-02-27,202108,35.0
21,2021,9,2021-02-28,2021-03-06,202109,19.0
21,2021,10,2021-03-07,2021-03-13,202110,3.0
21,2021,11,2021-03-14,2021-03-20,202111,7.0
21,2021,12,2021-03-21,2021-03-27,202112,6.0
21,2021,13,2021-03-28,2021-04-03,202113,2.0
21,2021,14,2021-04-04,2021-04-10,202114,6.0
21,2021,15,2021-04-11,2021-04-17,202115,3.0
21,2021,16,2021-04-18,2021-04-24,202116,3.0
21,2021,17,2021-04-25,2021-05-01,202117,3.0
21,2021,18,2021-05-02,2021-05-08,202118,2.0
21,2021,19,2021-05-09,2021-05-15,202119,1.0
21,2021,20,2021-05-16,2021-05-22,202120,12.0
21,2021,21,2021-05-23,2021-05-29,202121,5.0
21,2021,22,2021-05-30,2021-06-05,202122,4.0
21,2021,23,2021-06-06,2021-06-12,202123,1.0
21,2021,24,2021-06-13,2021-06-19,202124,1.0
21,2021,25,2021-06-20,2021-06-26,202125,1.0
21,2021,26,2021-06-27,2021-07-03,202126,0.0
21,2021,27,2021-07-04,2021-07-10,202127,5.0
21,2021,28,2021-07-11,2021-07-17,202128,0.0
21,2021,29,2021-07-18,2021-07-24,202129,4.0
21,2021,30,2021-07-25,2021-07-31,202130,5.0
21,2021,31,2021-08-01,2021-08-07,202131,5.0
21,2021,32,2021-08-08,2021-08-14,202132,3.0
21,2021,33,2021-08-15,2021-08-21,202133,9.0
21,2021,34,2021-08-22,2021-08-28,202134,2.0
21,2021,35,2021-08-29,2021-09-04,202135,4.0
21,2021,36,2021-09-05,2021-09-11,202136,3.0
21,2021,37,2021-09-12,2021-09-18,202137,4.0
21,2021,38,2021-09-19,2021-09-25,202138,5.0
21,2021,39,2021-09-26,2021-10-02,202139,2.0
21,2021,40,2021-10-03,2021-10-09,202140,8.0
21,2021,41,2021-10-10,2021-10-16,202141,6.0
21,2021,42,2021-10-17,2021-10-23,202142,2.0
21,2021,43,2021-10-24,2021-10-30,202143,7.0
21,2021,44,2021-10-31,2021-11-06,202144,6.0
21,2021,45,2021-11-07,2021-11-13,202145,7.0
21,2021,46,2021-11-14,2021-11-20,202146,11.0
21,2021,47,2021-11-21,2021-11-27,202147,6.0
21,2021,48,2021-11-28,2021-12-04,202148,5.0
21,2021,49,2021-12-05,2021-12-11,202149,7.0
21,2021,50,2021-12-12,2021-12-18,202150,9.0
21,2021,51,2021-12-19,2021-12-25,202151,11.0
21,2021,52,2021-12-26,2022-01-01,202152,10.0
21,2022,1,2022-01-02,2022-01-08,202201,5.0
21,2022,2,2022-01-09,2022-01-15,202202,19.0
21,2022,3,2022-01-16,2022-01-22,202203,23.0
21,2022,4,2022-01-23,2022-01-29,202204,23.0
21,2022,5,2022-01-30,2022-02-05,202205,15.0
21,2022,6,2022-02-06,2022-02-12,202206,15.0
21,2022,7,2022-02-13,2022-02-19,202207,20.0
21,2022,8,2022-02-20,2022-02-26,202208,28.0
21,2022,9,2022-02-27,2022-03-05,202209,20.0
21,2022,10,2022-03-06,2022-03-12,202210,35.0
21,2022,11,2022-03-13,2022-03-19,202211,43.0
21,2022,12,2022-03-20,2022-03-26,202212,39.0
21,2022,13,2022-03-27,2022-04-02,202213,65.0
21,2022,14,2022-04-03,2022-04-09,202214,88.0
21,2022,15,2022-04-10,2022-04-16,202215,92.0
21,2022,16,2022-04-17,2022-04-23,202216,87.0
21,2022,17,2022-04-24,2022-04-30,202217,90.0
21,2022,18,2022-05-01,2022-05-07,202218,64.0
21,2022,19,2022-05-08,2022-05-14,202219,41.0
21,2022,20,2022-05-15,2022-05-21,202220,45.0
21,2022,21,2022-05-22,2022-05-28,202221,24.0
21,2022,22,2022-05-29,2022-06-04,202222,25.0
21,2022,23,2022-06-05,2022-06-11,202223,25.0
21,2022,24,2022-06-12,2022-06-18,202224,7.0
21,2022,25,2022-06-19,2022-06-25,202225,16.0
21,2022,26,2022-06-26,2022-07-02,202226,4.0
21,2022,27,2022-07-03,2022-07-09,202227,7.0
